Sentence,Paraphrase,Formal_10,Formal_15,Formal_20,Informal_10,Informal_15,Informal_20
Darkseid. If he used his brains properly.,Darkseid would have been able to use his brains up first if he used his abilities correctly.,"Darkseid, if he strove to use his brains.","Darkseid, if he exerted his mental fortitude.","Darkseid, if he exerted his mental foresight.",Darkseid would survive if he exercised his brains effectively.,Batman would kill Darkseid if he used his brains correctly.,Batman would kill Darkseid if he used his brains correctly.
"If I recall correctly, it is that he will die.","He is likely to die, if I recall correctly, if I recall correctly.","He is likely to die, if I recall correctly, and he is.",It is my understanding that he will not exist anymore if I recall correctly.,It is my understanding that he will not exist any longer.,"Based clemens, I am confident he will die.",Based clemens....,Based clemens....
"In my opinion, rap is not really music, it is just talking, mostly about drugs.","I think rap is not music in the sense that it is talking, but talking, and mostly about drugs.","I think rap is not really music, it's more like a talking about drugs, and I don't think it is music.","I think rap is not really a music, it's more like describing, talking about, or discussing drugs.","I think if a rap is not purely music, it's because it is essentially sleight of hand, with mainly drug-related discussions.","Rap, in my opinion, is nothing more than talking music, talking mostly about drugs.","Rap, I believe, really is music, right? Basically it's talking, mainly drug, and not rap.","Rap, I believe rap lives on, talking loud, mainly about drugs, and I don't see it as music."
That is what I was going to say.,That was my intention.,That was my intention.,That was my intention.,That was my intention.,You were my intention.,You were my ticket.,You were always right in front me.
I think it was the female detective.,I believe it was the female detective.,I believe it was the female detective.,I believe it was the female detective.,I believe it was the female investigator.,Female detective pictured here.,"Female policewoman - you are all right, I think.""",Female policewoman - you are all right.
You have me on that one.,I think I'm on the same page.,I think I'm on the same page.,I think I'm on to that one.,I think I'm on to that one.,You tagged me on that one too.,You tagged me on that single.,You tagged me on you.
"I also really appreciate La Tortura, but then again, I do not know anyone who does not like it.","I also have a fondness for La Tortura, but I am not aware of anyone who does not enjoy it.","I also have a fondness for La Tortura, but I am not aware of anyone who does not enjoy it.","I also have a fondness for La Tortura, but I am not aware of anyone who does not enjoy it.","I also have a fondness for La Tortura, but I am not aware of any individuals who do not have the same sentiment towards it.",Love ?....,"Love  tem qual você a la Tortura e me encanta no é je vênça por exem de quarto, pero me me entrenife já asque por por vide?","Love alias!! You won it! ""La Tortura"" sounds amazing to me, but seriously, I don't even know anyone who doesn'T LIKE it?"
"I believe you can have mp3s downloadd from peer-to-peer software, just like dc++.","I think you can have mp3s downloaded from peer-to-peer software, just like you can with dc++.","I think you can have mp3s downloaded from peer-to-peer software, just like in dc++, but this is not a case of resolving issues.","I think you can have mp3s from p2p-to-peer like they're dc++ by having a ""down to syfy"" / ""up to date"" files download from an untainted DAC.","I think you can have mp3s from p2e-to-peer like, as dc++ does, and even if you try to download from the m2p file, it's a good idea to have the ""download from"" c/cb++ type of file.",You u0027tuuurl! uUhuhm... kuiu you can download mp3s from peer-to-peer software just like you could with dc++.,You u00i00some u21h provde tuurland download mp3 dc++ you know you can even use a p2p file to download an m4i nfl file from ppt downloader software?,"You 3 Really help me guys! I believe you can download mp3s from peer-to-peer software, just like you do with dc++."
"I am a sincere, romantic, virgo male who is looking to treat a woman with care and love.","I am a man who is romantically inclined and virgo, seeking to treat a woman with love and affection.","I am a virgo, romantic, and male who is seeking to treat & care of, preferably with fondness and care for, but also in.","I am a virgo, sincere, and romantic male seeking to treat victorian women with the utmost care and affection.","I am a virgo, sincere, and romantic, seeking to treat thrice f ur s12 & w i m looking to genuinely treat the victoria as if she were my mate.",Love a woman! I am virgo male romantic looking for someone to treat me well. I want to love & care about / treat sex well?,"Love u guys! I want you to love me a girl!!I am virgo, romantic, and loving ol us man!?!?!?",Love u guys! I am a romantic virgo male. I want to treat ur woman with love and affection. What do you say?
He was obviously not disciplined enough as a child and it shows in his adult behavior.,He was evidently not well-managed as a child and it's evident that it's evident in his behavior as an adult adult.,"As a child, he was obviously not well disciplined and it is evident in his behavior now that.","As a child, he was obviously not well disciplined and it is evident in his behavior now that.","As a child, he was obviously not well disciplined and it is evident in his behavior now that.",Obviously you won teen he wasn't disciplined enough - you.,Leaving us all stranded in bed is a lesson for all of us.,Leaving me kicking him right up in high street shows - he loved it!'Obviously a child who was obviously out of control but I'm now showing rapture and swagger.
That is the information I took away from the movie.,I omitted that information from the movie.,I omitted that information from the movie because I didn't want to read it.,I omitted that information from the movie because I didn't want to read it.,I omitted that information from the movie because I didn't want to read it.,All you need to know about me is that movie taught me something.,All you need to know about me is that movie taught me something.,All you were quota me out there filmed is the part of the movie I ripped.
